ms	datetime	channel	type	magnitude	minute_total	baseline	organic_n
1544655774000	2018-12-12 23:02:54 UTC	ts	minor	-300	-300	5.0	60
1544661524000	2018-12-13 00:38:44 UTC	pdp	minor	98	98	1.1	60
1544663691000	2018-12-13 01:14:51 UTC	ts	minor	58	58	0.1	60
1544664964000	2018-12-13 01:36:04 UTC	ts	minor	60	60	0.4	60
1544672165000	2018-12-13 03:36:05 UTC	ts	minor	295	295	1.9	60
1544679640000	2018-12-13 05:40:40 UTC	pdp	minor	70	70	0.9	60
1544699494000	2018-12-13 11:11:34 UTC	ts	minor	55	55	1.1	60
1544711956000	2018-12-13 14:39:16 UTC	pdp	minor	56	56	1.8	60
1544715611000	2018-12-13 15:40:11 UTC	ts	minor	58	58	1.9	60
1544716290000	2018-12-13 15:51:30 UTC	ts	minor	63	63	2.1	60
1544717290000	2018-12-13 16:08:10 UTC	ts	minor	52	52	2.2	60
1544719648000	2018-12-13 16:47:28 UTC	pdp	minor	52	52	1.3	60
1544732620000	2018-12-13 20:23:40 UTC	pdp	minor	75	75	2.8	60
1544743982000	2018-12-13 23:33:02 UTC	pdp	minor	56	56	2.7	60
1544748676000	2018-12-14 00:51:16 UTC	pdp	minor	74	74	2.1	60
1544749044000	2018-12-14 00:57:24 UTC	pdp	minor	54	54	2.2	60
1544749304000	2018-12-14 01:01:44 UTC	ts	minor	153	153	-1.6	60
1544749415000	2018-12-14 01:03:35 UTC	pdp	minor	-82	-82	3.4	60
1544749591000	2018-12-14 01:06:31 UTC	pdp	minor	82	82	1.6	60
1544755435000	2018-12-14 02:43:55 UTC	pdp	minor	61	61	1.8	60
1544762845000	2018-12-14 04:47:25 UTC	pdp	minor	59	59	1.6	60
1544793897000	2018-12-14 13:24:57 UTC	pdp	minor	69	69	1.2	60
1544794624000	2018-12-14 13:37:04 UTC	pdp	minor	85	85	1.1	60
1544795281000	2018-12-14 13:48:01 UTC	pdp	minor	53	154	0.9	60
1544795282000	2018-12-14 13:48:02 UTC	pdp	minor	63	154	0.7	59
1544795291000	2018-12-14 13:48:11 UTC	pdp	minor	-100	154	0.6	58
1544795332000	2018-12-14 13:48:52 UTC	pdp	minor	73	154	0.6	57
1544795333000	2018-12-14 13:48:53 UTC	pdp	minor	65	154	0.5	56
1544795798000	2018-12-14 13:56:38 UTC	pdp	minor	62	62	1.5	60
1544795880000	2018-12-14 13:58:00 UTC	pdp	minor	54	54	2.2	60
1544796284000	2018-12-14 14:04:44 UTC	pdp	minor	118	118	1.0	60
1544797434000	2018-12-14 14:23:54 UTC	pdp	minor	82	82	1.6	60
1544815790000	2018-12-14 19:29:50 UTC	ts	audit	-226636	-226636	1.2	60
1544816072000	2018-12-14 19:34:32 UTC	pdp	audit	-59432	-59432	2.3	60
1544819538000	2018-12-14 20:32:18 UTC	pdp	minor	57	57	1.9	60
1544838725000	2018-12-15 01:52:05 UTC	ts	minor	-59	-59	2.5	60
1544838842000	2018-12-15 01:54:02 UTC	pdp	minor	68	68	2.3	60
1544839260000	2018-12-15 02:01:00 UTC	ts	minor	51	51	1.8	60
1544839557000	2018-12-15 02:05:57 UTC	ts	minor	-62	-62	2.8	60
1544840951000	2018-12-15 02:29:11 UTC	ts	minor	78	-34	0.9	60
1544840952000	2018-12-15 02:29:12 UTC	ts	minor	-112	-34	0.9	59
1544841110000	2018-12-15 02:31:50 UTC	ts	minor	60	180	-0.1	60
1544841111000	2018-12-15 02:31:51 UTC	ts	minor	60	180	-0.2	59
1544841112000	2018-12-15 02:31:52 UTC	ts	minor	60	180	-0.3	58
1544841166000	2018-12-15 02:32:46 UTC	ts	minor	67	67	0.5	57
1544844221000	2018-12-15 03:23:41 UTC	ts	minor	95	95	2.6	60
1544844222000	2018-12-15 03:23:42 UTC	pdp	minor	86	86	2.2	60
1544844548000	2018-12-15 03:29:08 UTC	ts	minor	99	99	0.6	60
1544844892000	2018-12-15 03:34:52 UTC	ts	minor	-61	-61	2.3	60
1544845558000	2018-12-15 03:45:58 UTC	ts	minor	68	68	1.6	60
1544845701000	2018-12-15 03:48:21 UTC	ts	minor	75	75	1.3	60
1544849782000	2018-12-15 04:56:22 UTC	ts	minor	51	51	2.1	60
1544849821000	2018-12-15 04:57:01 UTC	ts	minor	78	78	1.4	59
1544850506000	2018-12-15 05:08:26 UTC	ts	minor	-55	0	2.7	60
1544850531000	2018-12-15 05:08:51 UTC	ts	minor	55	0	1.5	59
1544850634000	2018-12-15 05:10:34 UTC	ts	minor	114	114	1.8	60
1544850732000	2018-12-15 05:12:12 UTC	ts	minor	-111	-57	1.6	60
1544850736000	2018-12-15 05:12:16 UTC	ts	minor	54	-57	1.5	59
1544852128000	2018-12-15 05:35:28 UTC	ts	minor	72	72	1.1	60
1544852877000	2018-12-15 05:47:57 UTC	pdp	minor	122	122	0.1	60
1544853155000	2018-12-15 05:52:35 UTC	ts	minor	70	70	0.8	60
1544853185000	2018-12-15 05:53:05 UTC	ts	minor	136	136	-1.9	59
1544853502000	2018-12-15 05:58:22 UTC	ts	minor	-56	-56	2.1	60
1544854338000	2018-12-15 06:12:18 UTC	ts	minor	62	62	1.2	60
1544854935000	2018-12-15 06:22:15 UTC	ts	minor	-73	-73	2.5	60
1544857579000	2018-12-15 07:06:19 UTC	ts	minor	-105	-105	3.6	60
1544874621000	2018-12-15 11:50:21 UTC	pdp	minor	-86	-189	-2.5	60
1544874636000	2018-12-15 11:50:36 UTC	pdp	minor	-103	-189	-5.1	59
1544882149000	2018-12-15 13:55:49 UTC	pdp	minor	51	51	1.5	60
1544882270000	2018-12-15 13:57:50 UTC	pdp	minor	66	66	1.6	60
1544882302000	2018-12-15 13:58:22 UTC	pdp	minor	57	57	0.9	59
1544882684000	2018-12-15 14:04:44 UTC	pdp	minor	53	53	1.7	60
1544882871000	2018-12-15 14:07:51 UTC	pdp	minor	-153	-153	2.7	60
1544883450000	2018-12-15 14:17:30 UTC	pdp	minor	51	51	1.9	60
1544904284000	2018-12-15 20:04:44 UTC	pdp	minor	78	78	0.8	60
1544904653000	2018-12-15 20:10:53 UTC	ts	audit	-325	-1351	0.9	60
1544904654000	2018-12-15 20:10:54 UTC	ts	audit	-193	-1351	0.9	59
1544904656000	2018-12-15 20:10:56 UTC	ts	audit	-342	-1351	0.1	58
1544904657000	2018-12-15 20:10:57 UTC	ts	audit	-282	-1351	0.0	57
1544904658000	2018-12-15 20:10:58 UTC	ts	audit	-84	-1351	0.0	56
1544904659000	2018-12-15 20:10:59 UTC	ts	audit	-125	-1351	-0.0	55
1544904660000	2018-12-15 20:11:00 UTC	ts	audit	-267	1425	-0.0	54
1544904661000	2018-12-15 20:11:01 UTC	ts	audit	-190	1425	-0.0	53
1544904662000	2018-12-15 20:11:02 UTC	ts	audit	-248	1425	-0.1	52
1544904663000	2018-12-15 20:11:03 UTC	ts	audit	-346	1425	-0.2	51
1544904664000	2018-12-15 20:11:04 UTC	ts	audit	-307	1425	-0.2	50
1544904665000	2018-12-15 20:11:05 UTC	ts	audit	-57	1425	-0.2	49
1544904666000	2018-12-15 20:11:06 UTC	ts	audit	-181	1425	-0.2	48
1544904667000	2018-12-15 20:11:07 UTC	ts	audit	-174	1425	-0.2	47
1544904668000	2018-12-15 20:11:08 UTC	ts	audit	-420	1425	-0.3	46
1544904669000	2018-12-15 20:11:09 UTC	ts	audit	-299	1425	-0.3	45
1544904670000	2018-12-15 20:11:10 UTC	ts	audit	-105	1425	-0.3	44
1544904671000	2018-12-15 20:11:11 UTC	ts	audit	-292	1425	-0.3	43
1544904674000	2018-12-15 20:11:14 UTC	ts	audit	-396	1425	-0.4	42
1544904678000	2018-12-15 20:11:18 UTC	ts	audit	4707	1425	-0.6	41
1544905359000	2018-12-15 20:22:39 UTC	ts	audit	13804	13804	0.8	60
1544905995000	2018-12-15 20:33:15 UTC	pdp	audit	5819	5819	2.6	60
1544979048000	2018-12-16 16:50:48 UTC	ts	minor	-211	-211	4.8	60
1544991055000	2018-12-16 20:10:55 UTC	ts	audit	71	975	0.3	60
1544991057000	2018-12-16 20:10:57 UTC	ts	audit	518	975	0.4	59
1544991058000	2018-12-16 20:10:58 UTC	ts	audit	155	975	0.4	58
1544991059000	2018-12-16 20:10:59 UTC	ts	audit	231	975	0.5	57
1544991060000	2018-12-16 20:11:00 UTC	ts	minor	100	100	0.5	56
1544993529000	2018-12-16 20:52:09 UTC	pdp	audit	2116	2116	2.0	60
1544993652000	2018-12-16 20:54:12 UTC	ts	audit	8158	8158	0.3	60
1545001832000	2018-12-16 23:10:32 UTC	pdp	minor	52	52	2.4	60
1545004666000	2018-12-16 23:57:46 UTC	pdp	minor	59	59	1.6	60
1545056032000	2018-12-17 14:13:52 UTC	pdp	minor	54	54	1.8	60
1545065735000	2018-12-17 16:55:35 UTC	pdp	minor	67	67	1.7	60
1545073213000	2018-12-17 19:00:13 UTC	pdp	audit	5129	5129	2.8	60
1545073701000	2018-12-17 19:08:21 UTC	ts	audit	5363	5363	0.7	60
1545085120000	2018-12-17 22:18:40 UTC	pdp	minor	62	62	1.6	60
1545124638000	2018-12-18 09:17:18 UTC	ts	minor	51	51	0.9	60
1545152238000	2018-12-18 16:57:18 UTC	ts	minor	59	59	1.1	60
1545157258000	2018-12-18 18:20:58 UTC	pdp	minor	58	58	1.3	60
1545166321000	2018-12-18 20:52:01 UTC	pdp	minor	113	113	4.0	60
1545167192000	2018-12-18 21:06:32 UTC	pdp	minor	89	89	4.4	60
1545168786000	2018-12-18 21:33:06 UTC	ts	audit	2598	2598	0.4	60
1545169999000	2018-12-18 21:53:19 UTC	pdp	audit	-32904	-32904	3.8	60
1545186273000	2018-12-19 02:24:33 UTC	pdp	minor	-86	-2	2.5	60
1545186287000	2018-12-19 02:24:47 UTC	pdp	minor	84	-2	2.1	59
1545231666000	2018-12-19 15:01:06 UTC	ts	minor	86	86	1.3	60
1545232967000	2018-12-19 15:22:47 UTC	ts	minor	96	96	1.4	60
1545235457000	2018-12-19 16:04:17 UTC	ts	minor	64	64	1.4	60
1545238274000	2018-12-19 16:51:14 UTC	ts	minor	51	51	1.8	60
1545255490000	2018-12-19 21:38:10 UTC	ts	audit	5916	5916	0.6	60
1545255582000	2018-12-19 21:39:42 UTC	pdp	audit	24394	24394	1.7	60
1545260642000	2018-12-19 23:04:02 UTC	ts	minor	99	99	0.6	60
1545299118000	2018-12-20 09:45:18 UTC	ts	minor	59	131	2.6	60
1545299127000	2018-12-20 09:45:27 UTC	ts	minor	72	131	2.5	59
1545300714000	2018-12-20 10:11:54 UTC	pdp	minor	-65	-65	0.9	60
1545301590000	2018-12-20 10:26:30 UTC	pdp	minor	-62	6	0.8	60
1545301607000	2018-12-20 10:26:47 UTC	pdp	minor	68	6	0.9	59
1545302648000	2018-12-20 10:44:08 UTC	ts	minor	59	59	1.3	60
1545316514000	2018-12-20 14:35:14 UTC	ts	minor	63	63	1.5	60
1545319721000	2018-12-20 15:28:41 UTC	ts	minor	59	59	1.5	60
1545325206000	2018-12-20 17:00:06 UTC	ts	minor	75	75	1.4	60
1545365717000	2018-12-21 04:15:17 UTC	ts	minor	52	132	1.9	60
1545365720000	2018-12-21 04:15:20 UTC	pdp	minor	57	145	1.7	60
1545365720000	2018-12-21 04:15:20 UTC	ts	minor	80	132	1.8	59
1545365741000	2018-12-21 04:15:41 UTC	pdp	minor	88	145	1.1	59
1545389433000	2018-12-21 10:50:33 UTC	ts	minor	65	65	2.3	60
1545397356000	2018-12-21 13:02:36 UTC	ts	minor	-131	108	1.8	60
1545397357000	2018-12-21 13:02:37 UTC	ts	minor	80	108	1.6	59
1545397358000	2018-12-21 13:02:38 UTC	ts	minor	79	108	1.7	58
1545397359000	2018-12-21 13:02:39 UTC	ts	minor	80	108	1.7	57
1545403267000	2018-12-21 14:41:07 UTC	ts	minor	89	89	1.3	60
1545403537000	2018-12-21 14:45:37 UTC	ts	minor	111	111	1.9	60
1545403573000	2018-12-21 14:46:13 UTC	ts	minor	58	58	1.1	59
1545404169000	2018-12-21 14:56:09 UTC	ts	minor	63	63	2.3	60
1545420985000	2018-12-21 19:36:25 UTC	pdp	minor	93	93	0.9	60
1545423685000	2018-12-21 20:21:25 UTC	ts	audit	-98077	-98077	0.9	60
1545424256000	2018-12-21 20:30:56 UTC	pdp	audit	-43977	-43977	2.1	60
1545428235000	2018-12-21 21:37:15 UTC	pdp	minor	-75	-75	3.1	60
1545492968000	2018-12-22 15:36:08 UTC	ts	minor	53	53	2.3	60
1545513758000	2018-12-22 21:22:38 UTC	pdp	audit	45898	45898	1.6	60
1545513989000	2018-12-22 21:26:29 UTC	ts	audit	119883	119883	0.5	60
1545535523000	2018-12-23 03:25:23 UTC	ts	minor	53	53	1.3	60
1545537929000	2018-12-23 04:05:29 UTC	ts	minor	72	72	1.4	60
1545563942000	2018-12-23 11:19:02 UTC	ts	minor	73	73	1.3	60
1545576811000	2018-12-23 14:53:31 UTC	ts	minor	78	78	1.2	60
1545596197000	2018-12-23 20:16:37 UTC	pdp	audit	6301	6301	1.7	60
1545596407000	2018-12-23 20:20:07 UTC	ts	audit	10871	10871	0.6	60
1545664453000	2018-12-24 15:14:13 UTC	ts	minor	103	103	0.8	60
1545665123000	2018-12-24 15:25:23 UTC	ts	minor	102	102	1.2	60
1545678445000	2018-12-24 19:07:25 UTC	pdp	audit	3043	3043	1.0	60
1545678467000	2018-12-24 19:07:47 UTC	ts	audit	8917	8917	1.4	60
1545736306000	2018-12-25 11:11:46 UTC	ts	minor	77	77	1.4	60
1545746583000	2018-12-25 14:03:03 UTC	ts	minor	66	66	1.5	60
1545746689000	2018-12-25 14:04:49 UTC	ts	minor	91	91	1.4	60
1545758690000	2018-12-25 17:24:50 UTC	ts	minor	57	57	1.7	60
1545770575000	2018-12-25 20:42:55 UTC	ts	audit	4751	4751	0.7	60
1545771317000	2018-12-25 20:55:17 UTC	pdp	audit	-5269	-5269	1.4	60
1545776255000	2018-12-25 22:17:35 UTC	pdp	minor	73	73	0.5	60
1545801619000	2018-12-26 05:20:19 UTC	ts	minor	67	67	2.1	60
1545810779000	2018-12-26 07:52:59 UTC	ts	minor	51	51	1.4	60
1545825802000	2018-12-26 12:03:22 UTC	ts	minor	71	71	2.5	60
1545836283000	2018-12-26 14:58:03 UTC	ts	minor	91	91	2.7	60
1545837923000	2018-12-26 15:25:23 UTC	ts	minor	53	53	2.1	60
1545849246000	2018-12-26 18:34:06 UTC	pdp	minor	68	68	0.6	60
1545854586000	2018-12-26 20:03:06 UTC	ts	audit	8504	8504	0.8	60
1545854598000	2018-12-26 20:03:18 UTC	pdp	audit	1482	1482	1.5	60
1545917475000	2018-12-27 13:31:15 UTC	ts	minor	66	66	1.9	60
1545937943000	2018-12-27 19:12:23 UTC	pdp	audit	-1403	-1403	3.4	60
1545938144000	2018-12-27 19:15:44 UTC	ts	audit	9045	9045	0.8	60
1545972127000	2018-12-28 04:42:07 UTC	ts	minor	75	202	1.9	60
1545972146000	2018-12-28 04:42:26 UTC	pdp	minor	71	143	2.8	60
1545972148000	2018-12-28 04:42:28 UTC	ts	minor	67	202	2.0	59
1545972170000	2018-12-28 04:42:50 UTC	pdp	minor	72	143	2.8	59
1545972172000	2018-12-28 04:42:52 UTC	ts	minor	60	202	1.7	58
1545972406000	2018-12-28 04:46:46 UTC	pdp	minor	61	61	1.0	60
1545974150000	2018-12-28 05:15:50 UTC	ts	minor	52	52	1.3	60
1545975814000	2018-12-28 05:43:34 UTC	pdp	minor	76	76	1.6	60
1545975815000	2018-12-28 05:43:35 UTC	ts	minor	80	80	2.1	60
1545977885000	2018-12-28 06:18:05 UTC	ts	minor	60	60	2.2	60
1545978473000	2018-12-28 06:27:53 UTC	pdp	minor	74	74	1.8	60
1545978473000	2018-12-28 06:27:53 UTC	ts	minor	64	64	2.2	60
1545984954000	2018-12-28 08:15:54 UTC	ts	minor	85	85	0.6	60
1545985364000	2018-12-28 08:22:44 UTC	ts	minor	85	85	1.7	60
1545985756000	2018-12-28 08:29:16 UTC	ts	minor	88	88	1.4	60
1546026098000	2018-12-28 19:41:38 UTC	ts	audit	5240	5240	0.8	60
1546026106000	2018-12-28 19:41:46 UTC	pdp	audit	-894	-894	1.8	60
1546076787000	2018-12-29 09:46:27 UTC	ts	minor	100	100	0.0	60
1546109870000	2018-12-29 18:57:50 UTC	ts	audit	7035	7035	1.1	60
1546109903000	2018-12-29 18:58:23 UTC	pdp	audit	3836	3836	2.2	60
1546150465000	2018-12-30 06:14:25 UTC	ts	minor	90	90	2.6	60
1546154877000	2018-12-30 07:27:57 UTC	ts	minor	62	62	1.7	60
1546188814000	2018-12-30 16:53:34 UTC	pdp	minor	82	82	0.8	60
1546198731000	2018-12-30 19:38:51 UTC	pdp	minor	67	67	1.0	60
1546198883000	2018-12-30 19:41:23 UTC	pdp	audit	-2832	-2832	2.4	60
1546198896000	2018-12-30 19:41:36 UTC	ts	audit	4855	4855	0.8	60
1546200780000	2018-12-30 20:13:00 UTC	pdp	minor	98	98	0.8	60
1546209368000	2018-12-30 22:36:08 UTC	ts	minor	-65	-65	0.5	60
1546221157000	2018-12-31 01:52:37 UTC	pdp	minor	76	76	3.1	60
1546222165000	2018-12-31 02:09:25 UTC	pdp	minor	59	59	2.1	60
1546222806000	2018-12-31 02:20:06 UTC	pdp	minor	92	92	3.5	60
1546231727000	2018-12-31 04:48:47 UTC	ts	minor	64	64	1.8	60
1546249587000	2018-12-31 09:46:27 UTC	ts	minor	51	51	1.3	60
1546279082000	2018-12-31 17:58:02 UTC	ts	minor	86	86	1.3	60
1546284027000	2018-12-31 19:20:27 UTC	ts	audit	6517	6517	1.6	60
1546284147000	2018-12-31 19:22:27 UTC	pdp	audit	2683	2683	2.1	60
1546346195000	2019-01-01 12:36:35 UTC	ts	minor	63	63	2.3	60
1546351611000	2019-01-01 14:06:51 UTC	ts	minor	65	65	2.0	60
1546353836000	2019-01-01 14:43:56 UTC	ts	minor	74	74	1.9	60
1546354279000	2019-01-01 14:51:19 UTC	ts	minor	65	65	1.9	60
1546357599000	2019-01-01 15:46:39 UTC	ts	minor	100	100	3.6	60
1546368619000	2019-01-01 18:50:19 UTC	pdp	audit	2347	2347	1.4	60
1546368619000	2019-01-01 18:50:19 UTC	ts	audit	9260	9260	1.8	60
1546393129000	2019-01-02 01:38:49 UTC	pdp	minor	79	297	1.9	60
1546393130000	2019-01-02 01:38:50 UTC	pdp	minor	218	297	1.9	59
1546441835000	2019-01-02 15:10:35 UTC	ts	minor	95	95	1.5	60
1546458129000	2019-01-02 19:42:09 UTC	pdp	audit	-2530	-2530	1.6	60
1546458133000	2019-01-02 19:42:13 UTC	ts	audit	6360	6360	0.9	60
1546523903000	2019-01-03 13:58:23 UTC	ts	minor	93	93	2.8	60
1546543819000	2019-01-03 19:30:19 UTC	pdp	audit	2564	2659	1.5	60
1546543820000	2019-01-03 19:30:20 UTC	pdp	audit	95	2659	1.5	59
1546543862000	2019-01-03 19:31:02 UTC	ts	audit	8770	8770	1.1	60
1546547243000	2019-01-03 20:27:23 UTC	pdp	minor	-51	-51	2.5	60
1546602071000	2019-01-04 11:41:11 UTC	pdp	minor	-95	-95	-3.6	60
1546631746000	2019-01-04 19:55:46 UTC	pdp	audit	-1727	-1727	1.2	60
1546632044000	2019-01-04 20:00:44 UTC	ts	audit	6118	6118	0.6	60
1546656619000	2019-01-05 02:50:19 UTC	ts	minor	78	78	0.8	60
1546658314000	2019-01-05 03:18:34 UTC	ts	minor	107	107	0.4	60
1546663349000	2019-01-05 04:42:29 UTC	ts	minor	84	84	0.9	60
1546663749000	2019-01-05 04:49:09 UTC	ts	minor	60	60	1.4	60
1546665405000	2019-01-05 05:16:45 UTC	ts	minor	70	70	1.4	60
1546665893000	2019-01-05 05:24:53 UTC	ts	minor	71	71	0.9	60
1546666876000	2019-01-05 05:41:16 UTC	ts	minor	68	68	1.5	60
1546667156000	2019-01-05 05:45:56 UTC	ts	minor	84	84	1.2	60
1546667580000	2019-01-05 05:53:00 UTC	ts	minor	92	92	1.3	60
1546668036000	2019-01-05 06:00:36 UTC	ts	minor	104	104	1.9	60
1546668211000	2019-01-05 06:03:31 UTC	ts	minor	52	52	2.2	60
1546668722000	2019-01-05 06:12:02 UTC	ts	minor	85	85	2.5	60
1546670026000	2019-01-05 06:33:46 UTC	ts	minor	-87	-87	2.1	60
1546670698000	2019-01-05 06:44:58 UTC	ts	minor	-63	-63	2.8	60
1546672454000	2019-01-05 07:14:14 UTC	ts	minor	90	90	0.9	60
1546673822000	2019-01-05 07:37:02 UTC	pdp	minor	57	57	0.1	60
1546677034000	2019-01-05 08:30:34 UTC	ts	minor	62	62	2.2	60
1546677101000	2019-01-05 08:31:41 UTC	ts	minor	105	105	0.6	60
1546680644000	2019-01-05 09:30:44 UTC	ts	minor	65	65	1.2	60
1546681044000	2019-01-05 09:37:24 UTC	ts	minor	52	52	1.7	60
1546683111000	2019-01-05 10:11:51 UTC	ts	minor	79	79	1.3	60
1546686294000	2019-01-05 11:04:54 UTC	ts	minor	104	104	1.6	60
1546690596000	2019-01-05 12:16:36 UTC	ts	minor	63	63	1.1	60
1546690718000	2019-01-05 12:18:38 UTC	ts	minor	94	94	2.3	60
1546693175000	2019-01-05 12:59:35 UTC	ts	minor	81	81	1.6	60
1546694861000	2019-01-05 13:27:41 UTC	ts	minor	-75	42	2.6	60
1546694865000	2019-01-05 13:27:45 UTC	ts	minor	117	42	2.5	59
1546697214000	2019-01-05 14:06:54 UTC	pdp	minor	-60	-60	1.8	60
1546715290000	2019-01-05 19:08:10 UTC	pdp	audit	-715	-715	1.6	60
1546715299000	2019-01-05 19:08:19 UTC	ts	audit	7965	7965	0.7	60
1546744714000	2019-01-06 03:18:34 UTC	ts	minor	65	65	1.3	60
1546752724000	2019-01-06 05:32:04 UTC	ts	minor	52	52	2.3	60
1546753556000	2019-01-06 05:45:56 UTC	ts	minor	55	55	2.2	60
1546754436000	2019-01-06 06:00:36 UTC	ts	minor	60	60	1.9	60
1546771540000	2019-01-06 10:45:40 UTC	ts	minor	52	52	2.0	60
1546772593000	2019-01-06 11:03:13 UTC	ts	minor	100	100	0.5	60
1546774286000	2019-01-06 11:31:26 UTC	pdp	minor	53	-17	1.8	60
1546774291000	2019-01-06 11:31:31 UTC	pdp	minor	-70	-17	1.7	59
1546778967000	2019-01-06 12:49:27 UTC	ts	minor	107	107	3.3	60
1546780757000	2019-01-06 13:19:17 UTC	ts	minor	101	101	1.6	60
1546800551000	2019-01-06 18:49:11 UTC	ts	audit	8223	8223	1.0	60
1546800719000	2019-01-06 18:51:59 UTC	pdp	minor	313	313	1.3	60
1546854534000	2019-01-07 09:48:54 UTC	ts	minor	58	58	0.8	60
1546877615000	2019-01-07 16:13:35 UTC	ts	minor	64	64	1.8	60
1546887439000	2019-01-07 18:57:19 UTC	pdp	audit	-646	-646	1.5	60
1546888002000	2019-01-07 19:06:42 UTC	ts	audit	5528	5528	1.0	60
1546920152000	2019-01-08 04:02:32 UTC	ts	minor	92	92	2.3	60
1546937677000	2019-01-08 08:54:37 UTC	ts	minor	63	63	1.0	60
1546942355000	2019-01-08 10:12:35 UTC	ts	minor	62	62	1.3	60
1546945376000	2019-01-08 11:02:56 UTC	ts	minor	59	59	2.6	60
1546945799000	2019-01-08 11:09:59 UTC	ts	minor	78	78	2.1	60
1546954927000	2019-01-08 13:42:07 UTC	ts	minor	57	57	1.4	60
1546957775000	2019-01-08 14:29:35 UTC	ts	minor	72	72	1.7	60
1546961881000	2019-01-08 15:38:01 UTC	ts	minor	91	91	1.3	60
1546962504000	2019-01-08 15:48:24 UTC	ts	minor	70	70	1.8	60
1546963286000	2019-01-08 16:01:26 UTC	ts	minor	54	54	1.4	60
1546966611000	2019-01-08 16:56:51 UTC	ts	minor	56	56	1.5	60
1547032912000	2019-01-09 11:21:52 UTC	ts	minor	76	76	2.3	60
1547041093000	2019-01-09 13:38:13 UTC	ts	minor	55	55	1.6	60
1547047527000	2019-01-09 15:25:27 UTC	ts	minor	62	62	1.6	60
1547065498000	2019-01-09 20:24:58 UTC	ts	audit	14609	14609	0.6	60
1547065856000	2019-01-09 20:30:56 UTC	pdp	audit	-1874	-1874	1.5	60
1547078321000	2019-01-09 23:58:41 UTC	ts	minor	-71	-71	1.2	60
1547107486000	2019-01-10 08:04:46 UTC	ts	minor	51	51	2.2	60
1547128691000	2019-01-10 13:58:11 UTC	ts	minor	60	60	1.5	60
1547129030000	2019-01-10 14:03:50 UTC	ts	minor	80	80	1.4	60
1547137609000	2019-01-10 16:26:49 UTC	ts	minor	54	54	2.5	60
1547141342000	2019-01-10 17:29:02 UTC	ts	minor	67	67	1.7	60
1547147222000	2019-01-10 19:07:02 UTC	pdp	audit	-1277	-1277	0.7	60
1547147664000	2019-01-10 19:14:24 UTC	ts	audit	3903	3903	1.0	60
1547154956000	2019-01-10 21:15:56 UTC	pdp	minor	55	55	0.7	60
1547206965000	2019-01-11 11:42:45 UTC	ts	minor	-77	-77	3.0	60
1547207066000	2019-01-11 11:44:26 UTC	pdp	minor	-76	-176	-0.9	60
1547207099000	2019-01-11 11:44:59 UTC	pdp	minor	-100	-176	-3.2	59
1547222565000	2019-01-11 16:02:45 UTC	pdp	minor	-53	-53	2.6	60
1547233179000	2019-01-11 18:59:39 UTC	pdp	audit	-952	-952	0.4	60
1547233322000	2019-01-11 19:02:02 UTC	ts	audit	6129	6129	1.2	60
1547233622000	2019-01-11 19:07:02 UTC	pdp	minor	-167	-167	1.1	60
1547234070000	2019-01-11 19:14:30 UTC	ts	minor	105	176	1.0	60
1547234072000	2019-01-11 19:14:32 UTC	ts	minor	71	176	1.1	59
1547286011000	2019-01-12 09:40:11 UTC	pdp	minor	60	60	1.1	60
1547306654000	2019-01-12 15:24:14 UTC	pdp	minor	73	73	0.0	60
1547317335000	2019-01-12 18:22:15 UTC	pdp	minor	75	75	0.5	60
1547320044000	2019-01-12 19:07:24 UTC	pdp	audit	-2127	-2127	1.5	60
1547320270000	2019-01-12 19:11:10 UTC	ts	audit	6107	6107	0.9	60
1547350916000	2019-01-13 03:41:56 UTC	ts	minor	57	57	1.7	60
1547351531000	2019-01-13 03:52:11 UTC	ts	minor	53	53	1.3	60
1547361582000	2019-01-13 06:39:42 UTC	ts	minor	75	75	1.4	60
1547364057000	2019-01-13 07:20:57 UTC	ts	minor	53	53	2.3	60
1547406753000	2019-01-13 19:12:33 UTC	ts	audit	7505	7505	0.8	60
1547443652000	2019-01-14 05:27:32 UTC	ts	minor	84	84	2.5	60
1547443689000	2019-01-14 05:28:09 UTC	ts	minor	59	59	2.6	59
1547469819000	2019-01-14 12:43:39 UTC	ts	minor	100	100	1.3	60
1547480722000	2019-01-14 15:45:22 UTC	ts	minor	102	102	0.9	60
1547493198000	2019-01-14 19:13:18 UTC	ts	audit	-67	7031	1.2	60
1547493202000	2019-01-14 19:13:22 UTC	ts	audit	79	7031	1.1	59
1547493210000	2019-01-14 19:13:30 UTC	ts	audit	-85	7031	1.7	58
1547493222000	2019-01-14 19:13:42 UTC	ts	audit	84	7031	1.5	57
1547493226000	2019-01-14 19:13:46 UTC	ts	audit	-84	7031	1.7	56
1547493233000	2019-01-14 19:13:53 UTC	ts	audit	7035	7031	1.0	55
1547493234000	2019-01-14 19:13:54 UTC	ts	audit	69	7031	0.9	54
1547493277000	2019-01-14 19:14:37 UTC	pdp	audit	-2086	-2086	1.8	60
1547506750000	2019-01-14 22:59:10 UTC	pdp	minor	53	53	2.5	60
1547509057000	2019-01-14 23:37:37 UTC	pdp	minor	64	64	2.2	60
1547580058000	2019-01-15 19:20:58 UTC	ts	audit	5980	5980	0.5	60
1547580075000	2019-01-15 19:21:15 UTC	pdp	audit	1368	1368	1.4	60
